event_id,event_time,event_time_utc,event_time_china,title,content,source,asset_symbol,binance_spot_symbol,binance_futures_symbol,event_type,event_subtype,source_type,direction_hint,importance,data_provider,market_type,symbol_used,raw_backtest_mode,price_target_t0_utc,price_target_t0_china,price_target_1h_utc,price_target_1h_china,price_target_4h_utc,price_target_4h_china,price_target_24h_utc,price_target_24h_china,price_target_72h_utc,price_target_72h_china,asset_price_t0_kline_time_utc,asset_price_t0_kline_time_china,asset_price_1h_kline_time_utc,asset_price_1h_kline_time_china,asset_price_4h_kline_time_utc,asset_price_4h_kline_time_china,asset_price_24h_kline_time_utc,asset_price_24h_kline_time_china,asset_price_72h_kline_time_utc,asset_price_72h_kline_time_china,btc_price_t0_kline_time_utc,btc_price_t0_kline_time_china,btc_price_1h_kline_time_utc,btc_price_1h_kline_time_china,btc_price_4h_kline_time_utc,btc_price_4h_kline_time_china,btc_price_24h_kline_time_utc,btc_price_24h_kline_time_china,btc_price_72h_kline_time_utc,btc_price_72h_kline_time_china,eth_price_t0_kline_time_utc,eth_price_t0_kline_time_china,eth_price_1h_kline_time_utc,eth_price_1h_kline_time_china,eth_price_4h_kline_time_utc,eth_price_4h_kline_time_china,eth_price_24h_kline_time_utc,eth_price_24h_kline_time_china,eth_price_72h_kline_time_utc,eth_price_72h_kline_time_china,asset_price_t0,asset_price_1h,asset_price_4h,asset_price_24h,asset_price_72h,btc_price_t0,btc_price_1h,btc_price_4h,btc_price_24h,btc_price_72h,eth_price_t0,eth_price_1h,eth_price_4h,eth_price_24h,eth_price_72h,asset_return_1h,asset_return_4h,asset_return_24h,asset_return_72h,btc_return_1h,btc_return_4h,btc_return_24h,btc_return_72h,eth_return_1h,eth_return_4h,eth_return_24h,eth_return_72h,abnormal_vs_btc_1h,abnormal_vs_btc_4h,abnormal_vs_btc_24h,abnormal_vs_btc_72h,abnormal_vs_eth_1h,abnormal_vs_eth_4h,abnormal_vs_eth_24h,abnormal_vs_eth_72h,status,skip_reason
cand_00444,2026-05-21 10:58:49 UTC+8,2026-05-21T02:58:49Z,2026-05-21 10:58:49 UTC+8,"loracle.hl(@loraclexyz) is now down nearly $20M on his $HYPE short, but he is still adding to it.

He currently holds a","loracle.hl(@loraclexyz) is now down nearly $20M on his $HYPE short, but he is still adding to it.

He currently holds a 1.71M $HYPE($95.79M) short position, with a liquidation price of $69.78.

https://t.co/Ts1Q50N4R9 https://t.co/mT6Nn03mvF",webhook,HYPE,,HYPEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,futures,HYPEUSDT,published_after_event,2026-05-21T02:58:49Z,2026-05-21 10:58:49 UTC+8,2026-05-21T03:58:49Z,2026-05-21 11:58:49 UTC+8,2026-05-21T06:58:49Z,2026-05-21 14:58:49 UTC+8,2026-05-22T02:58:49Z,2026-05-22 10:58:49 UTC+8,2026-05-24T02:58:49Z,2026-05-24 10:58:49 UTC+8,2026-05-21T02:59:00Z,2026-05-21 10:59:00 UTC+8,2026-05-21T03:59:00Z,2026-05-21 11:59:00 UTC+8,2026-05-21T06:59:00Z,2026-05-21 14:59:00 UTC+8,2026-05-22T02:59:00Z,2026-05-22 10:59:00 UTC+8,2026-05-24T02:59:00Z,2026-05-24 10:59:00 UTC+8,2026-05-21T02:59:00Z,2026-05-21 10:59:00 UTC+8,2026-05-21T03:59:00Z,2026-05-21 11:59:00 UTC+8,2026-05-21T06:59:00Z,2026-05-21 14:59:00 UTC+8,2026-05-22T02:59:00Z,2026-05-22 10:59:00 UTC+8,2026-05-24T02:59:00Z,2026-05-24 10:59:00 UTC+8,2026-05-21T02:59:00Z,2026-05-21 10:59:00 UTC+8,2026-05-21T03:59:00Z,2026-05-21 11:59:00 UTC+8,2026-05-21T06:59:00Z,2026-05-21 14:59:00 UTC+8,2026-05-22T02:59:00Z,2026-05-22 10:59:00 UTC+8,2026-05-24T02:59:00Z,2026-05-24 10:59:00 UTC+8,55.861,56.751,56.494,57.694,60.053,77955.78,78078.72,77622.14,77673.36,76830.0,2141.5,2145.76,2128.57,2137.98,2122.53,0.015932403644761006,0.011331698322622374,0.03281359087735636,0.07504341132453773,0.0015770479110079894,-0.004279862250111566,-0.0036228230927841665,-0.014441264008903443,0.0019892598645809834,-0.006037823955171495,-0.0016437076815316587,-0.008858276908708773,0.014355355733753017,0.01561156057273394,0.036436413970140524,0.08948467533344118,0.013943143780180023,0.01736952227779387,0.034457298558888017,0.08390168823324651,ok,
cand_00294,2026-05-21 14:29:07 UTC+8,2026-05-21T06:29:07Z,2026-05-21 14:29:07 UTC+8,"All time $HYPE is almost here. $150 is much closer than it was. 

Yachtzee 😘😘😘😘 https://t.co/N6t3u2OcfR","All time $HYPE is almost here. $150 is much closer than it was. 

Yachtzee 😘😘😘😘 https://t.co/N6t3u2OcfR",webhook,HYPE,,HYPEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,futures,HYPEUSDT,published_after_event,2026-05-21T06:29:07Z,2026-05-21 14:29:07 UTC+8,2026-05-21T07:29:07Z,2026-05-21 15:29:07 UTC+8,2026-05-21T10:29:07Z,2026-05-21 18:29:07 UTC+8,2026-05-22T06:29:07Z,2026-05-22 14:29:07 UTC+8,2026-05-24T06:29:07Z,2026-05-24 14:29:07 UTC+8,2026-05-21T06:30:00Z,2026-05-21 14:30:00 UTC+8,2026-05-21T07:30:00Z,2026-05-21 15:30:00 UTC+8,2026-05-21T10:30:00Z,2026-05-21 18:30:00 UTC+8,2026-05-22T06:30:00Z,2026-05-22 14:30:00 UTC+8,2026-05-24T06:30:00Z,2026-05-24 14:30:00 UTC+8,2026-05-21T06:30:00Z,2026-05-21 14:30:00 UTC+8,2026-05-21T07:30:00Z,2026-05-21 15:30:00 UTC+8,2026-05-21T10:30:00Z,2026-05-21 18:30:00 UTC+8,2026-05-22T06:30:00Z,2026-05-22 14:30:00 UTC+8,2026-05-24T06:30:00Z,2026-05-24 14:30:00 UTC+8,2026-05-21T06:30:00Z,2026-05-21 14:30:00 UTC+8,2026-05-21T07:30:00Z,2026-05-21 15:30:00 UTC+8,2026-05-21T10:30:00Z,2026-05-21 18:30:00 UTC+8,2026-05-22T06:30:00Z,2026-05-22 14:30:00 UTC+8,2026-05-24T06:30:00Z,2026-05-24 14:30:00 UTC+8,56.563,57.425,57.895,58.14,61.025,77800.0,77644.67,77272.99,77430.86,76759.75,2136.65,2130.83,2112.9,2126.76,2118.8,0.015239644290437226,0.023548963103088516,0.02788041652670481,0.07888549051500093,-0.001996529562982019,-0.006773907455012829,-0.00474473007712084,-0.01337082262210798,-0.0027238902019517397,-0.011115531322397176,-0.004628741253831836,-0.008354199330728007,0.017236173853419245,0.030322870558101345,0.03262514660382565,0.09225631313710891,0.017963534492388966,0.03466449442548569,0.032509157780536646,0.08723968984572894,ok,
cand_00539,2026-05-21 09:07:48 UTC+8,2026-05-21T01:07:48Z,2026-05-21 09:07:48 UTC+8,Congrats hype hodlers.  Well deserved.  It’s a no bullshit awesome product.  🎂🎂🎂,Congrats hype hodlers.  Well deserved.  It’s a no bullshit awesome product.  🎂🎂🎂,webhook,HYPE,,HYPEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,futures,HYPEUSDT,published_after_event,2026-05-21T01:07:48Z,2026-05-21 09:07:48 UTC+8,2026-05-21T02:07:48Z,2026-05-21 10:07:48 UTC+8,2026-05-21T05:07:48Z,2026-05-21 13:07:48 UTC+8,2026-05-22T01:07:48Z,2026-05-22 09:07:48 UTC+8,2026-05-24T01:07:48Z,2026-05-24 09:07:48 UTC+8,2026-05-21T01:08:00Z,2026-05-21 09:08:00 UTC+8,2026-05-21T02:08:00Z,2026-05-21 10:08:00 UTC+8,2026-05-21T05:08:00Z,2026-05-21 13:08:00 UTC+8,2026-05-22T01:08:00Z,2026-05-22 09:08:00 UTC+8,2026-05-24T01:08:00Z,2026-05-24 09:08:00 UTC+8,2026-05-21T01:08:00Z,2026-05-21 09:08:00 UTC+8,2026-05-21T02:08:00Z,2026-05-21 10:08:00 UTC+8,2026-05-21T05:08:00Z,2026-05-21 13:08:00 UTC+8,2026-05-22T01:08:00Z,2026-05-22 09:08:00 UTC+8,2026-05-24T01:08:00Z,2026-05-24 09:08:00 UTC+8,2026-05-21T01:08:00Z,2026-05-21 09:08:00 UTC+8,2026-05-21T02:08:00Z,2026-05-21 10:08:00 UTC+8,2026-05-21T05:08:00Z,2026-05-21 13:08:00 UTC+8,2026-05-22T01:08:00Z,2026-05-22 09:08:00 UTC+8,2026-05-24T01:08:00Z,2026-05-24 09:08:00 UTC+8,56.26,55.801,55.838,57.606,60.545,78013.57,77825.01,78044.01,77408.07,76795.29,2145.68,2139.57,2145.85,2129.98,2120.26,-0.008158549591183673,-0.0075008887308922745,0.0239246356203342,0.07616423746889445,-0.0024170153987314036,0.0003901885274573136,-0.007761470216015032,-0.015616257530581046,-0.0028475821184891226,7.922896238032884e-05,-0.007317027702173573,-0.011847060139442811,-0.005741534192452269,-0.007891077258349588,0.03168610583634923,0.09178049499947549,-0.00531096747269455,-0.007580117693272603,0.031241663322507773,0.08801129760833726,ok,
cand_04918,2026-05-16 23:29:07 UTC+8,2026-05-16T15:29:07Z,2026-05-16 23:29:07 UTC+8,"This is now the LARGEST PATRIOTIC wave in decades.

Tens of thousands of protesters have flooded central London for ""Uni","This is now the LARGEST PATRIOTIC wave in decades.

Tens of thousands of protesters have flooded central London for ""Unite the Kingdom"" rally today.

Police estimate 50,000 attendees at the Unite the Kingdom march and 30,000 at the rival Nakba 78 pro-Palestine rally.

This is one of the largest right-wing mobilisations in modern British history.",webhook,UNI,UNIUSDT,UNIUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,UNIUSDT,published_after_event,2026-05-16T15:29:07Z,2026-05-16 23:29:07 UTC+8,2026-05-16T16:29:07Z,2026-05-17 00:29:07 UTC+8,2026-05-16T19:29:07Z,2026-05-17 03:29:07 UTC+8,2026-05-17T15:29:07Z,2026-05-17 23:29:07 UTC+8,2026-05-19T15:29:07Z,2026-05-19 23:29:07 UTC+8,2026-05-16T15:30:00Z,2026-05-16 23:30:00 UTC+8,2026-05-16T16:30:00Z,2026-05-17 00:30:00 UTC+8,2026-05-16T19:30:00Z,2026-05-17 03:30:00 UTC+8,2026-05-17T15:30:00Z,2026-05-17 23:30:00 UTC+8,2026-05-19T15:30:00Z,2026-05-19 23:30:00 UTC+8,2026-05-16T15:30:00Z,2026-05-16 23:30:00 UTC+8,2026-05-16T16:30:00Z,2026-05-17 00:30:00 UTC+8,2026-05-16T19:30:00Z,2026-05-17 03:30:00 UTC+8,2026-05-17T15:30:00Z,2026-05-17 23:30:00 UTC+8,2026-05-19T15:30:00Z,2026-05-19 23:30:00 UTC+8,2026-05-16T15:30:00Z,2026-05-16 23:30:00 UTC+8,2026-05-16T16:30:00Z,2026-05-17 00:30:00 UTC+8,2026-05-16T19:30:00Z,2026-05-17 03:30:00 UTC+8,2026-05-17T15:30:00Z,2026-05-17 23:30:00 UTC+8,2026-05-19T15:30:00Z,2026-05-19 23:30:00 UTC+8,3.51,3.513,3.511,3.563,3.461,78169.04,78283.77,78270.4,78014.29,76566.93,2178.67,2177.52,2180.74,2183.53,2108.42,0.0008547008547008517,0.0002849002849003579,0.015099715099715194,-0.013960113960113985,0.0014677166305228084,0.0012966770475881795,-0.0019796840283570205,-0.02049545446637191,-0.0005278449696375365,0.0009501209453472992,0.0022307187412504703,-0.03224444271046101,-0.0006130157758219568,-0.0010117767626878216,0.017079399128072215,0.006535340506257925,0.0013825458243383881,-0.0006652206604469413,0.012868996358464724,0.018284328750347023,ok,
cand_00985,2026-05-21 02:34:49 UTC+8,2026-05-20T18:34:49Z,2026-05-21 02:34:49 UTC+8,"Phenomenal post by @SergeyNazarov on the current state of Chainlink and the markets.

It makes me even more excited and","Phenomenal post by @SergeyNazarov on the current state of Chainlink and the markets.

It makes me even more excited and hyped for the upcoming years, as crypto is transitioning towards being a mature asset.",webhook,LINK,LINKUSDT,LINKUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,LINKUSDT,published_after_event,2026-05-20T18:34:49Z,2026-05-21 02:34:49 UTC+8,2026-05-20T19:34:49Z,2026-05-21 03:34:49 UTC+8,2026-05-20T22:34:49Z,2026-05-21 06:34:49 UTC+8,2026-05-21T18:34:49Z,2026-05-22 02:34:49 UTC+8,2026-05-23T18:34:49Z,2026-05-24 02:34:49 UTC+8,2026-05-20T18:35:00Z,2026-05-21 02:35:00 UTC+8,2026-05-20T19:35:00Z,2026-05-21 03:35:00 UTC+8,2026-05-20T22:35:00Z,2026-05-21 06:35:00 UTC+8,2026-05-21T18:35:00Z,2026-05-22 02:35:00 UTC+8,2026-05-23T18:35:00Z,2026-05-24 02:35:00 UTC+8,2026-05-20T18:35:00Z,2026-05-21 02:35:00 UTC+8,2026-05-20T19:35:00Z,2026-05-21 03:35:00 UTC+8,2026-05-20T22:35:00Z,2026-05-21 06:35:00 UTC+8,2026-05-21T18:35:00Z,2026-05-22 02:35:00 UTC+8,2026-05-23T18:35:00Z,2026-05-24 02:35:00 UTC+8,2026-05-20T18:35:00Z,2026-05-21 02:35:00 UTC+8,2026-05-20T19:35:00Z,2026-05-21 03:35:00 UTC+8,2026-05-20T22:35:00Z,2026-05-21 06:35:00 UTC+8,2026-05-21T18:35:00Z,2026-05-22 02:35:00 UTC+8,2026-05-23T18:35:00Z,2026-05-24 02:35:00 UTC+8,9.616,9.657,9.61,9.805,9.416,77503.71,77564.27,77457.76,77760.67,75913.02,2135.9,2137.45,2126.4,2139.68,2079.36,0.004263727121464278,-0.0006239600665557399,0.01965474209650586,-0.02079866888519133,0.0007813819493285301,-0.0005928748443140286,0.0033154541892250755,-0.020524049751940887,0.0007256894049345597,-0.004447773772180308,0.0017697457746148615,-0.026471276745165917,0.003482345172135748,-3.1085222241711286e-05,0.016339287907280786,-0.0002746191332504422,0.0035380377165297183,0.003823813705624568,0.017884996321891,0.005672607859974588,ok,
cand_01764,2026-05-20 13:11:09 UTC+8,2026-05-20T05:11:09Z,2026-05-20 13:11:09 UTC+8,吴说获悉，L2Beat 表示已从源代码重新生成了 Lighter 永续合约 DEX L2 所使用的所有 ZK 电路（包括 Lighter verifier 和 Lighter Desert verifier），从而实现了真正无需信任 Lig,吴说获悉，L2Beat 表示已从源代码重新生成了 Lighter 永续合约 DEX L2 所使用的所有 ZK 电路（包括 Lighter verifier 和 Lighter Desert verifier），从而实现了真正无需信任 Lighter 团队的无权限紧急退出，这意味着用户可以独立生成 ZK 证明来证明自己在 L2 上的账户状态，并在 L1 上通过 Desert verifier 完成资金提取，即使 sequencer 出现故障或恶意行为也不会被卡住。此前，Solana 联创 toly 批评 Lighter 是另一种形式的 CEX。https://t.co/Y9ebmOPmeM,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-20T05:11:09Z,2026-05-20 13:11:09 UTC+8,2026-05-20T06:11:09Z,2026-05-20 14:11:09 UTC+8,2026-05-20T09:11:09Z,2026-05-20 17:11:09 UTC+8,2026-05-21T05:11:09Z,2026-05-21 13:11:09 UTC+8,2026-05-23T05:11:09Z,2026-05-23 13:11:09 UTC+8,2026-05-20T05:12:00Z,2026-05-20 13:12:00 UTC+8,2026-05-20T06:12:00Z,2026-05-20 14:12:00 UTC+8,2026-05-20T09:12:00Z,2026-05-20 17:12:00 UTC+8,2026-05-21T05:12:00Z,2026-05-21 13:12:00 UTC+8,2026-05-23T05:12:00Z,2026-05-23 13:12:00 UTC+8,2026-05-20T05:12:00Z,2026-05-20 13:12:00 UTC+8,2026-05-20T06:12:00Z,2026-05-20 14:12:00 UTC+8,2026-05-20T09:12:00Z,2026-05-20 17:12:00 UTC+8,2026-05-21T05:12:00Z,2026-05-21 13:12:00 UTC+8,2026-05-23T05:12:00Z,2026-05-23 13:12:00 UTC+8,2026-05-20T05:12:00Z,2026-05-20 13:12:00 UTC+8,2026-05-20T06:12:00Z,2026-05-20 14:12:00 UTC+8,2026-05-20T09:12:00Z,2026-05-20 17:12:00 UTC+8,2026-05-21T05:12:00Z,2026-05-21 13:12:00 UTC+8,2026-05-23T05:12:00Z,2026-05-23 13:12:00 UTC+8,84.75,84.86,84.93,86.83,84.35,77256.3,77219.78,77430.01,77956.0,75523.8,2125.79,2127.21,2129.23,2143.74,2065.79,0.0012979351032449404,0.002123893805309862,0.024542772861356976,-0.004719764011799521,-0.0004727122577705689,0.0022484897671775084,0.009056866559749688,-0.022425355602067376,0.0006679869601418087,0.00161822193161143,0.008443919672215916,-0.028224801132755384,0.0017706473610155093,-0.0001245959618676462,0.015485906301607288,0.017705591590267855,0.0006299481431031317,0.0005056718736984323,0.01609885318914106,0.023505037120955863,ok,
cand_00176,2026-05-21 16:39:20 UTC+8,2026-05-21T08:39:20Z,2026-05-21 16:39:20 UTC+8,"🚨HYPERLIQUID NEARS ITS ALL-TIME HIGH AT 59$

$HYPE is now trading near its ATH around $59.30, putting bulls back in cont","🚨HYPERLIQUID NEARS ITS ALL-TIME HIGH AT 59$

$HYPE is now trading near its ATH around $59.30, putting bulls back in control as momentum builds.

Will it break a new record today? https://t.co/nO0PIakHkT",webhook,HYPE,,HYPEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,futures,HYPEUSDT,published_after_event,2026-05-21T08:39:20Z,2026-05-21 16:39:20 UTC+8,2026-05-21T09:39:20Z,2026-05-21 17:39:20 UTC+8,2026-05-21T12:39:20Z,2026-05-21 20:39:20 UTC+8,2026-05-22T08:39:20Z,2026-05-22 16:39:20 UTC+8,2026-05-24T08:39:20Z,2026-05-24 16:39:20 UTC+8,2026-05-21T08:40:00Z,2026-05-21 16:40:00 UTC+8,2026-05-21T09:40:00Z,2026-05-21 17:40:00 UTC+8,2026-05-21T12:40:00Z,2026-05-21 20:40:00 UTC+8,2026-05-22T08:40:00Z,2026-05-22 16:40:00 UTC+8,2026-05-24T08:40:00Z,2026-05-24 16:40:00 UTC+8,2026-05-21T08:40:00Z,2026-05-21 16:40:00 UTC+8,2026-05-21T09:40:00Z,2026-05-21 17:40:00 UTC+8,2026-05-21T12:40:00Z,2026-05-21 20:40:00 UTC+8,2026-05-22T08:40:00Z,2026-05-22 16:40:00 UTC+8,2026-05-24T08:40:00Z,2026-05-24 16:40:00 UTC+8,2026-05-21T08:40:00Z,2026-05-21 16:40:00 UTC+8,2026-05-21T09:40:00Z,2026-05-21 17:40:00 UTC+8,2026-05-21T12:40:00Z,2026-05-21 20:40:00 UTC+8,2026-05-22T08:40:00Z,2026-05-22 16:40:00 UTC+8,2026-05-24T08:40:00Z,2026-05-24 16:40:00 UTC+8,58.758,58.629,57.508,59.077,62.738,77926.26,77701.58,77282.61,77276.62,76824.57,2137.65,2129.76,2119.12,2122.9,2120.83,-0.0021954457265394023,-0.02127369890057529,0.00542904795942678,0.06773545729943153,-0.0028832385899181245,-0.008259731700199557,-0.008336599241385412,-0.014137596235209937,-0.0036909690548031504,-0.008668397539354111,-0.006900100577737267,-0.007868453675765497,0.0006877928633787223,-0.013013967200375731,0.013765647200812192,0.08187305353464147,0.0014955233282637481,-0.012605301361221177,0.012329148537164047,0.07560391097519703,ok,
cand_02262,2026-05-20 02:17:25 UTC+8,2026-05-19T18:17:25Z,2026-05-20 02:17:25 UTC+8,Basically everyone at solana had an immune response to competitive narratives coming from previous cycles.  Sidechains/L,"Basically everyone at solana had an immune response to competitive narratives coming from previous cycles.  Sidechains/L2s/enterprise deals. 

The opposite is happening now.  The pressure cooker is going to IBRL the chain.",webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-19T18:17:25Z,2026-05-20 02:17:25 UTC+8,2026-05-19T19:17:25Z,2026-05-20 03:17:25 UTC+8,2026-05-19T22:17:25Z,2026-05-20 06:17:25 UTC+8,2026-05-20T18:17:25Z,2026-05-21 02:17:25 UTC+8,2026-05-22T18:17:25Z,2026-05-23 02:17:25 UTC+8,2026-05-19T18:18:00Z,2026-05-20 02:18:00 UTC+8,2026-05-19T19:18:00Z,2026-05-20 03:18:00 UTC+8,2026-05-19T22:18:00Z,2026-05-20 06:18:00 UTC+8,2026-05-20T18:18:00Z,2026-05-21 02:18:00 UTC+8,2026-05-22T18:18:00Z,2026-05-23 02:18:00 UTC+8,2026-05-19T18:18:00Z,2026-05-20 02:18:00 UTC+8,2026-05-19T19:18:00Z,2026-05-20 03:18:00 UTC+8,2026-05-19T22:18:00Z,2026-05-20 06:18:00 UTC+8,2026-05-20T18:18:00Z,2026-05-21 02:18:00 UTC+8,2026-05-22T18:18:00Z,2026-05-23 02:18:00 UTC+8,2026-05-19T18:18:00Z,2026-05-20 02:18:00 UTC+8,2026-05-19T19:18:00Z,2026-05-20 03:18:00 UTC+8,2026-05-19T22:18:00Z,2026-05-20 06:18:00 UTC+8,2026-05-20T18:18:00Z,2026-05-21 02:18:00 UTC+8,2026-05-22T18:18:00Z,2026-05-23 02:18:00 UTC+8,84.71,84.53,84.23,86.47,86.61,76916.5,76960.31,76761.65,77576.46,76863.49,2117.93,2119.14,2109.21,2139.37,2120.99,-0.002124896706410029,-0.005666391217093447,0.02077676779601001,0.02242946523432887,0.0005695786989787788,-0.002013222130492265,0.008580213608263554,-0.0006891889256530614,0.0005713125551836118,-0.004117227670413892,0.010123091886889535,0.001444806957737077,-0.0026944754053888076,-0.0036531690866011823,0.012196554187746456,0.023118654159981933,-0.0026962092615936406,-0.001549163546679555,0.010653675909120475,0.020984658276591794,ok,
cand_01745,2026-05-20 13:47:35 UTC+8,2026-05-20T05:47:35Z,2026-05-20 13:47:35 UTC+8,"8Qef2u, the largest $ASTEROID holder on Solana, bought 10.04M $VIRL ($17.7K).

This wallet already holds 25.03M $ASTEROI","8Qef2u, the largest $ASTEROID holder on Solana, bought 10.04M $VIRL ($17.7K).

This wallet already holds 25.03M $ASTEROID ($301.6K) and bought $VIRL after the official @solana account followed @virlfun.

https://t.co/EFi1i8gxMi https://t.co/6c1o1ppaUL",webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-20T05:47:35Z,2026-05-20 13:47:35 UTC+8,2026-05-20T06:47:35Z,2026-05-20 14:47:35 UTC+8,2026-05-20T09:47:35Z,2026-05-20 17:47:35 UTC+8,2026-05-21T05:47:35Z,2026-05-21 13:47:35 UTC+8,2026-05-23T05:47:35Z,2026-05-23 13:47:35 UTC+8,2026-05-20T05:48:00Z,2026-05-20 13:48:00 UTC+8,2026-05-20T06:48:00Z,2026-05-20 14:48:00 UTC+8,2026-05-20T09:48:00Z,2026-05-20 17:48:00 UTC+8,2026-05-21T05:48:00Z,2026-05-21 13:48:00 UTC+8,2026-05-23T05:48:00Z,2026-05-23 13:48:00 UTC+8,2026-05-20T05:48:00Z,2026-05-20 13:48:00 UTC+8,2026-05-20T06:48:00Z,2026-05-20 14:48:00 UTC+8,2026-05-20T09:48:00Z,2026-05-20 17:48:00 UTC+8,2026-05-21T05:48:00Z,2026-05-21 13:48:00 UTC+8,2026-05-23T05:48:00Z,2026-05-23 13:48:00 UTC+8,2026-05-20T05:48:00Z,2026-05-20 13:48:00 UTC+8,2026-05-20T06:48:00Z,2026-05-20 14:48:00 UTC+8,2026-05-20T09:48:00Z,2026-05-20 17:48:00 UTC+8,2026-05-21T05:48:00Z,2026-05-21 13:48:00 UTC+8,2026-05-23T05:48:00Z,2026-05-23 13:48:00 UTC+8,84.74,84.91,84.93,86.37,84.42,77164.0,77324.35,77496.51,77742.0,75493.87,2124.76,2130.69,2130.04,2134.35,2065.88,0.0020061364172763163,0.0022421524663678305,0.019235308000944196,-0.0037762567854613405,0.0020780415737908786,0.004309133792960385,0.007490539629879223,-0.021643901301124924,0.0027909034432123114,0.00248498653965612,0.004513450930928586,-0.02771136504828786,-7.190515651456231e-05,-0.002066981326592554,0.011744768371064973,0.017867644515663583,-0.0007847670259359951,-0.00024283407328828943,0.01472185707001561,0.02393510826282652,ok,
cand_00497,2026-05-21 10:04:48 UTC+8,2026-05-21T02:04:48Z,2026-05-21 10:04:48 UTC+8,JUST IN: Hyperliquid flips Solana in fully diluted valuation.,JUST IN: Hyperliquid flips Solana in fully diluted valuation.,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-21T02:04:48Z,2026-05-21 10:04:48 UTC+8,2026-05-21T03:04:48Z,2026-05-21 11:04:48 UTC+8,2026-05-21T06:04:48Z,2026-05-21 14:04:48 UTC+8,2026-05-22T02:04:48Z,2026-05-22 10:04:48 UTC+8,2026-05-24T02:04:48Z,2026-05-24 10:04:48 UTC+8,2026-05-21T02:05:00Z,2026-05-21 10:05:00 UTC+8,2026-05-21T03:05:00Z,2026-05-21 11:05:00 UTC+8,2026-05-21T06:05:00Z,2026-05-21 14:05:00 UTC+8,2026-05-22T02:05:00Z,2026-05-22 10:05:00 UTC+8,2026-05-24T02:05:00Z,2026-05-24 10:05:00 UTC+8,2026-05-21T02:05:00Z,2026-05-21 10:05:00 UTC+8,2026-05-21T03:05:00Z,2026-05-21 11:05:00 UTC+8,2026-05-21T06:05:00Z,2026-05-21 14:05:00 UTC+8,2026-05-22T02:05:00Z,2026-05-22 10:05:00 UTC+8,2026-05-24T02:05:00Z,2026-05-24 10:05:00 UTC+8,2026-05-21T02:05:00Z,2026-05-21 10:05:00 UTC+8,2026-05-21T03:05:00Z,2026-05-21 11:05:00 UTC+8,2026-05-21T06:05:00Z,2026-05-21 14:05:00 UTC+8,2026-05-22T02:05:00Z,2026-05-22 10:05:00 UTC+8,2026-05-24T02:05:00Z,2026-05-24 10:05:00 UTC+8,86.5,86.6,86.54,87.13,85.95,77866.98,77969.68,77868.38,77652.95,76861.77,2140.89,2142.4,2138.09,2137.47,2122.31,0.0011560693641616826,0.0004624277456648507,0.007283236994219511,-0.0063583815028901425,0.0013189159255950766,1.797937970637875e-05,-0.002748661884665382,-0.012909323053237665,0.0007053141450519274,-0.001307867288837694,-0.0015974664742233191,-0.008678633652359546,-0.00016284656143339404,0.0004444483659584719,0.010031898878884893,0.006550941550347522,0.00045075521910975525,0.0017702950345025448,0.00888070346844283,0.002320252149469404,ok,
cand_00500,2026-05-21 10:02:46 UTC+8,2026-05-21T02:02:46Z,2026-05-21 10:02:46 UTC+8,JUST IN: Hyperliquid flips Solana in fully diluted valuation.,JUST IN: Hyperliquid flips Solana in fully diluted valuation.,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-21T02:02:46Z,2026-05-21 10:02:46 UTC+8,2026-05-21T03:02:46Z,2026-05-21 11:02:46 UTC+8,2026-05-21T06:02:46Z,2026-05-21 14:02:46 UTC+8,2026-05-22T02:02:46Z,2026-05-22 10:02:46 UTC+8,2026-05-24T02:02:46Z,2026-05-24 10:02:46 UTC+8,2026-05-21T02:03:00Z,2026-05-21 10:03:00 UTC+8,2026-05-21T03:03:00Z,2026-05-21 11:03:00 UTC+8,2026-05-21T06:03:00Z,2026-05-21 14:03:00 UTC+8,2026-05-22T02:03:00Z,2026-05-22 10:03:00 UTC+8,2026-05-24T02:03:00Z,2026-05-24 10:03:00 UTC+8,2026-05-21T02:03:00Z,2026-05-21 10:03:00 UTC+8,2026-05-21T03:03:00Z,2026-05-21 11:03:00 UTC+8,2026-05-21T06:03:00Z,2026-05-21 14:03:00 UTC+8,2026-05-22T02:03:00Z,2026-05-22 10:03:00 UTC+8,2026-05-24T02:03:00Z,2026-05-24 10:03:00 UTC+8,2026-05-21T02:03:00Z,2026-05-21 10:03:00 UTC+8,2026-05-21T03:03:00Z,2026-05-21 11:03:00 UTC+8,2026-05-21T06:03:00Z,2026-05-21 14:03:00 UTC+8,2026-05-22T02:03:00Z,2026-05-22 10:03:00 UTC+8,2026-05-24T02:03:00Z,2026-05-24 10:03:00 UTC+8,86.56,86.56,86.56,87.17,86.04,77890.01,77978.8,77857.85,77693.53,76908.0,2142.17,2142.21,2138.07,2138.05,2124.23,0.0,0.0,0.007047134935304955,-0.006007393715341869,0.0011399407960019925,-0.0004128899200294134,-0.002522531451722654,-0.012607650198016351,1.8672654364504382e-05,-0.001913947072361144,-0.0019232833995433962,-0.008374685482478106,-0.0011399407960019925,0.0004128899200294134,0.009569666387027609,0.0066002564826744825,-1.8672654364504382e-05,0.001913947072361144,0.008970418334848351,0.002367291767136237,ok,
