event_id,event_time,event_time_utc,event_time_china,title,content,source,asset_symbol,binance_spot_symbol,binance_futures_symbol,event_type,event_subtype,source_type,direction_hint,importance,data_provider,market_type,symbol_used,raw_backtest_mode,price_target_t0_utc,price_target_t0_china,price_target_1h_utc,price_target_1h_china,price_target_4h_utc,price_target_4h_china,price_target_24h_utc,price_target_24h_china,price_target_72h_utc,price_target_72h_china,asset_price_t0_kline_time_utc,asset_price_t0_kline_time_china,asset_price_1h_kline_time_utc,asset_price_1h_kline_time_china,asset_price_4h_kline_time_utc,asset_price_4h_kline_time_china,asset_price_24h_kline_time_utc,asset_price_24h_kline_time_china,asset_price_72h_kline_time_utc,asset_price_72h_kline_time_china,btc_price_t0_kline_time_utc,btc_price_t0_kline_time_china,btc_price_1h_kline_time_utc,btc_price_1h_kline_time_china,btc_price_4h_kline_time_utc,btc_price_4h_kline_time_china,btc_price_24h_kline_time_utc,btc_price_24h_kline_time_china,btc_price_72h_kline_time_utc,btc_price_72h_kline_time_china,eth_price_t0_kline_time_utc,eth_price_t0_kline_time_china,eth_price_1h_kline_time_utc,eth_price_1h_kline_time_china,eth_price_4h_kline_time_utc,eth_price_4h_kline_time_china,eth_price_24h_kline_time_utc,eth_price_24h_kline_time_china,eth_price_72h_kline_time_utc,eth_price_72h_kline_time_china,asset_price_t0,asset_price_1h,asset_price_4h,asset_price_24h,asset_price_72h,btc_price_t0,btc_price_1h,btc_price_4h,btc_price_24h,btc_price_72h,eth_price_t0,eth_price_1h,eth_price_4h,eth_price_24h,eth_price_72h,asset_return_1h,asset_return_4h,asset_return_24h,asset_return_72h,btc_return_1h,btc_return_4h,btc_return_24h,btc_return_72h,eth_return_1h,eth_return_4h,eth_return_24h,eth_return_72h,abnormal_vs_btc_1h,abnormal_vs_btc_4h,abnormal_vs_btc_24h,abnormal_vs_btc_72h,abnormal_vs_eth_1h,abnormal_vs_eth_4h,abnormal_vs_eth_24h,abnormal_vs_eth_72h,status,skip_reason
cand_04289,2026-05-18 08:40:16 UTC+8,2026-05-18T00:40:16Z,2026-05-18 08:40:16 UTC+8,🚨 UPDATE: Aave confirms WETH LTVs have been restored to pre-incident levels across all affected V3 deployments following,🚨 UPDATE: Aave confirms WETH LTVs have been restored to pre-incident levels across all affected V3 deployments following the rsETH technical recovery plan. https://t.co/qBLQnWSE5t,webhook,AAVE,AAVEUSDT,AAVEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,AAVEUSDT,published_after_event,2026-05-18T00:40:16Z,2026-05-18 08:40:16 UTC+8,2026-05-18T01:40:16Z,2026-05-18 09:40:16 UTC+8,2026-05-18T04:40:16Z,2026-05-18 12:40:16 UTC+8,2026-05-19T00:40:16Z,2026-05-19 08:40:16 UTC+8,2026-05-21T00:40:16Z,2026-05-21 08:40:16 UTC+8,2026-05-18T00:41:00Z,2026-05-18 08:41:00 UTC+8,2026-05-18T01:41:00Z,2026-05-18 09:41:00 UTC+8,2026-05-18T04:41:00Z,2026-05-18 12:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-21T00:41:00Z,2026-05-21 08:41:00 UTC+8,2026-05-18T00:41:00Z,2026-05-18 08:41:00 UTC+8,2026-05-18T01:41:00Z,2026-05-18 09:41:00 UTC+8,2026-05-18T04:41:00Z,2026-05-18 12:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-21T00:41:00Z,2026-05-21 08:41:00 UTC+8,2026-05-18T00:41:00Z,2026-05-18 08:41:00 UTC+8,2026-05-18T01:41:00Z,2026-05-18 09:41:00 UTC+8,2026-05-18T04:41:00Z,2026-05-18 12:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-21T00:41:00Z,2026-05-21 08:41:00 UTC+8,88.97,88.47,88.75,89.82,88.62,77136.0,76789.6,76995.96,77159.57,77705.97,2112.4,2110.25,2121.44,2136.63,2136.09,-0.0056198718669214776,-0.00247274362144545,0.009553782173766345,-0.003933910306844979,-0.004490769549885809,-0.001815494710640908,0.0003055641982991908,0.007389156813939035,-0.0010177996591554939,0.004279492520355976,0.011470365461086818,0.011214732058322241,-0.0011291023170356684,-0.0006572489108045421,0.009248217975467155,-0.011323067120784014,-0.004602072207765984,-0.0067522361418014265,-0.0019165832873204725,-0.01514864236516722,ok,
cand_02373,2026-05-20 00:26:20 UTC+8,2026-05-19T16:26:20Z,2026-05-20 00:26:20 UTC+8,I think it’s gonna be a slog to get meaningful progress.  I also think that solana is best at slogging,I think it’s gonna be a slog to get meaningful progress.  I also think that solana is best at slogging,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-19T16:26:20Z,2026-05-20 00:26:20 UTC+8,2026-05-19T17:26:20Z,2026-05-20 01:26:20 UTC+8,2026-05-19T20:26:20Z,2026-05-20 04:26:20 UTC+8,2026-05-20T16:26:20Z,2026-05-21 00:26:20 UTC+8,2026-05-22T16:26:20Z,2026-05-23 00:26:20 UTC+8,2026-05-19T16:27:00Z,2026-05-20 00:27:00 UTC+8,2026-05-19T17:27:00Z,2026-05-20 01:27:00 UTC+8,2026-05-19T20:27:00Z,2026-05-20 04:27:00 UTC+8,2026-05-20T16:27:00Z,2026-05-21 00:27:00 UTC+8,2026-05-22T16:27:00Z,2026-05-23 00:27:00 UTC+8,2026-05-19T16:27:00Z,2026-05-20 00:27:00 UTC+8,2026-05-19T17:27:00Z,2026-05-20 01:27:00 UTC+8,2026-05-19T20:27:00Z,2026-05-20 04:27:00 UTC+8,2026-05-20T16:27:00Z,2026-05-21 00:27:00 UTC+8,2026-05-22T16:27:00Z,2026-05-23 00:27:00 UTC+8,2026-05-19T16:27:00Z,2026-05-20 00:27:00 UTC+8,2026-05-19T17:27:00Z,2026-05-20 01:27:00 UTC+8,2026-05-19T20:27:00Z,2026-05-20 04:27:00 UTC+8,2026-05-20T16:27:00Z,2026-05-21 00:27:00 UTC+8,2026-05-22T16:27:00Z,2026-05-23 00:27:00 UTC+8,84.39,84.73,84.4,85.8,86.75,76588.77,76886.29,76927.52,77189.67,76897.4,2112.28,2119.47,2115.99,2130.08,2119.8,0.00402891337836242,0.0001184974523047444,0.0167081407749734,0.027965398743927006,0.003884642617971057,0.00442297219292076,0.007845797758600837,0.004029703049154509,0.0034039047853502424,0.0017563959323572131,0.008426913098642075,0.003560134073134158,0.00014427076039136288,-0.0043044747406160155,0.008862343016372565,0.023935695694772496,0.0006250085930121774,-0.0016378984800524687,0.008281227676331326,0.024405264670792848,ok,
cand_03823,2026-05-18 20:11:16 UTC+8,2026-05-18T12:11:16Z,2026-05-18 20:11:16 UTC+8,"ARKHAM @ PFL SAN DIEGO: TICKETS STILL AVAILABLE

We’re hosting Arkham community members & VIPs at PFL San Diego on June","ARKHAM @ PFL SAN DIEGO: TICKETS STILL AVAILABLE

We’re hosting Arkham community members & VIPs at PFL San Diego on June 27th. You’ll sit CAGESIDE with complimentary food & drinks.

You can score a ticket by registering at the link below. We’ll inform the winners on June 6th. Link in the next Tweet:",webhook,LINK,LINKUSDT,LINKUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,LINKUSDT,published_after_event,2026-05-18T12:11:16Z,2026-05-18 20:11:16 UTC+8,2026-05-18T13:11:16Z,2026-05-18 21:11:16 UTC+8,2026-05-18T16:11:16Z,2026-05-19 00:11:16 UTC+8,2026-05-19T12:11:16Z,2026-05-19 20:11:16 UTC+8,2026-05-21T12:11:16Z,2026-05-21 20:11:16 UTC+8,2026-05-18T12:12:00Z,2026-05-18 20:12:00 UTC+8,2026-05-18T13:12:00Z,2026-05-18 21:12:00 UTC+8,2026-05-18T16:12:00Z,2026-05-19 00:12:00 UTC+8,2026-05-19T12:12:00Z,2026-05-19 20:12:00 UTC+8,2026-05-21T12:12:00Z,2026-05-21 20:12:00 UTC+8,2026-05-18T12:12:00Z,2026-05-18 20:12:00 UTC+8,2026-05-18T13:12:00Z,2026-05-18 21:12:00 UTC+8,2026-05-18T16:12:00Z,2026-05-19 00:12:00 UTC+8,2026-05-19T12:12:00Z,2026-05-19 20:12:00 UTC+8,2026-05-21T12:12:00Z,2026-05-21 20:12:00 UTC+8,2026-05-18T12:12:00Z,2026-05-18 20:12:00 UTC+8,2026-05-18T13:12:00Z,2026-05-18 21:12:00 UTC+8,2026-05-18T16:12:00Z,2026-05-19 00:12:00 UTC+8,2026-05-19T12:12:00Z,2026-05-19 20:12:00 UTC+8,2026-05-21T12:12:00Z,2026-05-21 20:12:00 UTC+8,9.55,9.55,9.45,9.54,9.553,77421.49,77532.0,76537.29,76784.57,77178.01,2143.23,2149.6,2108.96,2113.83,2113.54,0.0,-0.010471204188481797,-0.0010471204188483574,0.0003141361256544517,0.0014273814673417817,-0.011420601695989241,-0.008226656449004,-0.0031448632672919086,0.0029721495126513453,-0.015989884426776402,-0.0137176131353145,-0.013852922924744493,-0.0014273814673417817,0.0009493975075074434,0.007179536030155642,0.0034589993929463603,-0.0029721495126513453,0.005518680238294604,0.012670492716466142,0.014167059050398945,ok,
cand_00375,2026-05-21 12:32:41 UTC+8,2026-05-21T04:32:41Z,2026-05-21 12:32:41 UTC+8,Hyperliquid has flipped Solana by FDV. https://t.co/rDF5FRg4TK,Hyperliquid has flipped Solana by FDV. https://t.co/rDF5FRg4TK,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-21T04:32:41Z,2026-05-21 12:32:41 UTC+8,2026-05-21T05:32:41Z,2026-05-21 13:32:41 UTC+8,2026-05-21T08:32:41Z,2026-05-21 16:32:41 UTC+8,2026-05-22T04:32:41Z,2026-05-22 12:32:41 UTC+8,2026-05-24T04:32:41Z,2026-05-24 12:32:41 UTC+8,2026-05-21T04:33:00Z,2026-05-21 12:33:00 UTC+8,2026-05-21T05:33:00Z,2026-05-21 13:33:00 UTC+8,2026-05-21T08:33:00Z,2026-05-21 16:33:00 UTC+8,2026-05-22T04:33:00Z,2026-05-22 12:33:00 UTC+8,2026-05-24T04:33:00Z,2026-05-24 12:33:00 UTC+8,2026-05-21T04:33:00Z,2026-05-21 12:33:00 UTC+8,2026-05-21T05:33:00Z,2026-05-21 13:33:00 UTC+8,2026-05-21T08:33:00Z,2026-05-21 16:33:00 UTC+8,2026-05-22T04:33:00Z,2026-05-22 12:33:00 UTC+8,2026-05-24T04:33:00Z,2026-05-24 12:33:00 UTC+8,2026-05-21T04:33:00Z,2026-05-21 12:33:00 UTC+8,2026-05-21T05:33:00Z,2026-05-21 13:33:00 UTC+8,2026-05-21T08:33:00Z,2026-05-21 16:33:00 UTC+8,2026-05-22T04:33:00Z,2026-05-22 12:33:00 UTC+8,2026-05-24T04:33:00Z,2026-05-24 12:33:00 UTC+8,86.84,86.69,86.84,87.2,86.0,77972.9,77914.34,77945.17,77801.94,76753.78,2143.89,2141.78,2138.2,2137.78,2121.45,-0.0017273146015661656,0.0,0.004145555043758575,-0.009672961768770194,-0.0007510301656088458,-0.00035563638135804876,-0.0021925566446803213,-0.01563517581108298,-0.0009841922859846752,-0.0026540540792671097,-0.002849959652780565,-0.01046695492772487,-0.0009762844359573197,0.00035563638135804876,0.006338111688438897,0.005962214042312786,-0.0007431223155814903,0.0026540540792671097,0.00699551469653914,0.0007939931589546756,ok,
cand_00344,2026-05-21 13:10:25 UTC+8,2026-05-21T05:10:25Z,2026-05-21 13:10:25 UTC+8,SOL生态代币普涨，FIDA涨超34%,据 OKX 行情数据，SOL 生态普涨，FIDA 涨超 34%，JITO 涨超 33%，JUP 涨超 8.45%，PUMP 涨超 5.91%。,news:odaily_exchange_gap,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,news:odaily_exchange_gap,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-21T05:10:25Z,2026-05-21 13:10:25 UTC+8,2026-05-21T06:10:25Z,2026-05-21 14:10:25 UTC+8,2026-05-21T09:10:25Z,2026-05-21 17:10:25 UTC+8,2026-05-22T05:10:25Z,2026-05-22 13:10:25 UTC+8,2026-05-24T05:10:25Z,2026-05-24 13:10:25 UTC+8,2026-05-21T05:11:00Z,2026-05-21 13:11:00 UTC+8,2026-05-21T06:11:00Z,2026-05-21 14:11:00 UTC+8,2026-05-21T09:11:00Z,2026-05-21 17:11:00 UTC+8,2026-05-22T05:11:00Z,2026-05-22 13:11:00 UTC+8,2026-05-24T05:11:00Z,2026-05-24 13:11:00 UTC+8,2026-05-21T05:11:00Z,2026-05-21 13:11:00 UTC+8,2026-05-21T06:11:00Z,2026-05-21 14:11:00 UTC+8,2026-05-21T09:11:00Z,2026-05-21 17:11:00 UTC+8,2026-05-22T05:11:00Z,2026-05-22 13:11:00 UTC+8,2026-05-24T05:11:00Z,2026-05-24 13:11:00 UTC+8,2026-05-21T05:11:00Z,2026-05-21 13:11:00 UTC+8,2026-05-21T06:11:00Z,2026-05-21 14:11:00 UTC+8,2026-05-21T09:11:00Z,2026-05-21 17:11:00 UTC+8,2026-05-22T05:11:00Z,2026-05-22 13:11:00 UTC+8,2026-05-24T05:11:00Z,2026-05-24 13:11:00 UTC+8,86.89,86.39,86.88,87.06,85.84,77997.54,77779.98,77938.7,77681.5,76742.5,2144.94,2135.44,2138.17,2134.57,2118.67,-0.005754402117620017,-0.00011508804235249581,0.0019564967199907635,-0.012084244447001957,-0.0027893187400525044,-0.0007543827664308056,-0.004051922663201868,-0.016090763888194304,-0.004429028317808448,-0.0031562654433223702,-0.004834634069018184,-0.012247428832508178,-0.0029650833775675123,0.0006392947240783098,0.006008419383192631,0.004006519441192347,-0.0013253737998115689,0.0030411774009698744,0.006791130789008948,0.00016318438550622094,ok,
cand_04894,2026-05-17 00:55:14 UTC+8,2026-05-16T16:55:14Z,2026-05-17 00:55:14 UTC+8,"I spoke with @jvisserlabs to break down why all-time highs in the stock market are flashing warning signs, how the Iran","I spoke with @jvisserlabs to break down why all-time highs in the stock market are flashing warning signs, how the Iran conflict is fueling a longer inflation cycle, why the AI semiconductor boom may be hitting near-term bottlenecks, and what Dogecoin is quietly signaling about the next crypto move.

YouTube: https://t.co/qyQn17wgjm
Apple: https://t.co/Tl8ZwTcuDj
Spotify: https://t.co/i2kXTRWObO 

TIMESTAMPS:
0:00 - Intro
0:40 - Stock market all-time highs & what's driving them
4:29 - Iran conflict, oil prices & inflation outlook
9:43 - What comes next for markets?
19:30 - Jensen Huang's 1000x energy demand & AI infrastructure
27:40 - Data center opposition & political headwinds
30:43 - Dogecoin as a retail sentiment signal
37:00 - Trump's China trip — signal or show?
41:31 - GameStop's eBay bid & digital activist investing
49:40 - Jordi’s upcoming video",webhook,DOGE,DOGEUSDT,DOGEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,DOGEUSDT,published_after_event,2026-05-16T16:55:14Z,2026-05-17 00:55:14 UTC+8,2026-05-16T17:55:14Z,2026-05-17 01:55:14 UTC+8,2026-05-16T20:55:14Z,2026-05-17 04:55:14 UTC+8,2026-05-17T16:55:14Z,2026-05-18 00:55:14 UTC+8,2026-05-19T16:55:14Z,2026-05-20 00:55:14 UTC+8,2026-05-16T16:56:00Z,2026-05-17 00:56:00 UTC+8,2026-05-16T17:56:00Z,2026-05-17 01:56:00 UTC+8,2026-05-16T20:56:00Z,2026-05-17 04:56:00 UTC+8,2026-05-17T16:56:00Z,2026-05-18 00:56:00 UTC+8,2026-05-19T16:56:00Z,2026-05-20 00:56:00 UTC+8,2026-05-16T16:56:00Z,2026-05-17 00:56:00 UTC+8,2026-05-16T17:56:00Z,2026-05-17 01:56:00 UTC+8,2026-05-16T20:56:00Z,2026-05-17 04:56:00 UTC+8,2026-05-17T16:56:00Z,2026-05-18 00:56:00 UTC+8,2026-05-19T16:56:00Z,2026-05-20 00:56:00 UTC+8,2026-05-16T16:56:00Z,2026-05-17 00:56:00 UTC+8,2026-05-16T17:56:00Z,2026-05-17 01:56:00 UTC+8,2026-05-16T20:56:00Z,2026-05-17 04:56:00 UTC+8,2026-05-17T16:56:00Z,2026-05-18 00:56:00 UTC+8,2026-05-19T16:56:00Z,2026-05-20 00:56:00 UTC+8,0.10973,0.10958,0.1096,0.11008,0.1041,78199.72,78226.41,78248.73,78057.65,76887.75,2174.66,2179.13,2181.47,2182.69,2120.91,-0.001366991706917009,-0.0011847261459946301,0.0031896473161396877,-0.05130775539961718,0.00034130556989220295,0.0006267285867518346,-0.0018167584231760792,-0.016777170046133216,0.002055493732353586,0.0031315240083507057,0.003692531246263897,-0.024716507408054644,-0.001708297276809212,-0.0018114547327464647,0.005006405739315767,-0.03453058535348397,-0.003422485439270595,-0.004316250154345336,-0.0005028839301242094,-0.02659124799156254,ok,
cand_02789,2026-05-19 17:00:48 UTC+8,2026-05-19T09:00:48Z,2026-05-19 17:00:48 UTC+8,"Persistence pays off!

More than 6 months ago, trader 0x082e opened a 5x long on 1.38M $HYPE ($66.3M), becoming the larg","Persistence pays off!

More than 6 months ago, trader 0x082e opened a 5x long on 1.38M $HYPE ($66.3M), becoming the largest on-chain $HYPE bull.

As $HYPE fell, he was once down over $25M.

But after $HYPE rallied, he has turned the position around and is now sitting on an unrealized profit of $12.9M.

https://t.co/B8uXSUvXMt",webhook,HYPE,,HYPEUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,futures,HYPEUSDT,published_after_event,2026-05-19T09:00:48Z,2026-05-19 17:00:48 UTC+8,2026-05-19T10:00:48Z,2026-05-19 18:00:48 UTC+8,2026-05-19T13:00:48Z,2026-05-19 21:00:48 UTC+8,2026-05-20T09:00:48Z,2026-05-20 17:00:48 UTC+8,2026-05-22T09:00:48Z,2026-05-22 17:00:48 UTC+8,2026-05-19T09:01:00Z,2026-05-19 17:01:00 UTC+8,2026-05-19T10:01:00Z,2026-05-19 18:01:00 UTC+8,2026-05-19T13:01:00Z,2026-05-19 21:01:00 UTC+8,2026-05-20T09:01:00Z,2026-05-20 17:01:00 UTC+8,2026-05-22T09:01:00Z,2026-05-22 17:01:00 UTC+8,2026-05-19T09:01:00Z,2026-05-19 17:01:00 UTC+8,2026-05-19T10:01:00Z,2026-05-19 18:01:00 UTC+8,2026-05-19T13:01:00Z,2026-05-19 21:01:00 UTC+8,2026-05-20T09:01:00Z,2026-05-20 17:01:00 UTC+8,2026-05-22T09:01:00Z,2026-05-22 17:01:00 UTC+8,2026-05-19T09:01:00Z,2026-05-19 17:01:00 UTC+8,2026-05-19T10:01:00Z,2026-05-19 18:01:00 UTC+8,2026-05-19T13:01:00Z,2026-05-19 21:01:00 UTC+8,2026-05-20T09:01:00Z,2026-05-20 17:01:00 UTC+8,2026-05-22T09:01:00Z,2026-05-22 17:01:00 UTC+8,48.136,47.874,47.871,48.582,59.236,77052.38,76828.48,76945.51,77453.37,77243.01,2134.1,2114.42,2118.83,2131.43,2121.19,-0.005442911750041524,-0.005505235167026723,0.009265414658467641,0.2305966428452717,-0.0029058154984961115,-0.001386978572238906,0.005204122182857818,0.0024740313018234428,-0.009221685956609216,-0.00715524108523502,-0.0012511128813083028,-0.006049388501007336,-0.002537096251545412,-0.004118256594787817,0.004061292475609823,0.22812261154344826,0.003778774206567692,0.0016500059182082971,0.010516527539775944,0.23664603134627904,ok,
cand_04044,2026-05-18 16:08:12 UTC+8,2026-05-18T08:08:12Z,2026-05-18 16:08:12 UTC+8,https://t.co/nMjQcILxG5 is on @solana,https://t.co/nMjQcILxG5 is on @solana,webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-18T08:08:12Z,2026-05-18 16:08:12 UTC+8,2026-05-18T09:08:12Z,2026-05-18 17:08:12 UTC+8,2026-05-18T12:08:12Z,2026-05-18 20:08:12 UTC+8,2026-05-19T08:08:12Z,2026-05-19 16:08:12 UTC+8,2026-05-21T08:08:12Z,2026-05-21 16:08:12 UTC+8,2026-05-18T08:09:00Z,2026-05-18 16:09:00 UTC+8,2026-05-18T09:09:00Z,2026-05-18 17:09:00 UTC+8,2026-05-18T12:09:00Z,2026-05-18 20:09:00 UTC+8,2026-05-19T08:09:00Z,2026-05-19 16:09:00 UTC+8,2026-05-21T08:09:00Z,2026-05-21 16:09:00 UTC+8,2026-05-18T08:09:00Z,2026-05-18 16:09:00 UTC+8,2026-05-18T09:09:00Z,2026-05-18 17:09:00 UTC+8,2026-05-18T12:09:00Z,2026-05-18 20:09:00 UTC+8,2026-05-19T08:09:00Z,2026-05-19 16:09:00 UTC+8,2026-05-21T08:09:00Z,2026-05-21 16:09:00 UTC+8,2026-05-18T08:09:00Z,2026-05-18 16:09:00 UTC+8,2026-05-18T09:09:00Z,2026-05-18 17:09:00 UTC+8,2026-05-18T12:09:00Z,2026-05-18 20:09:00 UTC+8,2026-05-19T08:09:00Z,2026-05-19 16:09:00 UTC+8,2026-05-21T08:09:00Z,2026-05-21 16:09:00 UTC+8,84.87,84.68,85.29,85.16,87.0,77116.93,76933.15,77457.77,77098.0,78112.0,2122.52,2117.96,2144.92,2137.01,2143.58,-0.0022387180393542705,0.004948745139625288,0.003416990691645916,0.025097207493814055,-0.0023831342871143413,0.004419781752204255,-0.0002454713900046368,0.012903392290123605,-0.002148389650038607,0.010553493017733784,0.006826790795846582,0.009922167988994257,0.00014441624776007078,0.0005289633874210331,0.0036624620816505526,0.01219381520369045,-9.032838931566367e-05,-0.005604747878108496,-0.0034098001042006665,0.015175039504819798,ok,
cand_04358,2026-05-18 06:47:11 UTC+8,2026-05-17T22:47:11Z,2026-05-18 06:47:11 UTC+8,Bonus points for mentioning that the Pentad were promised 0.83 cent Ada provisions and got less than 0.50 cents but stil,Bonus points for mentioning that the Pentad were promised 0.83 cent Ada provisions and got less than 0.50 cents but still had to hunt the great beasts,webhook,ADA,ADAUSDT,ADAUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,ADAUSDT,published_after_event,2026-05-17T22:47:11Z,2026-05-18 06:47:11 UTC+8,2026-05-17T23:47:11Z,2026-05-18 07:47:11 UTC+8,2026-05-18T02:47:11Z,2026-05-18 10:47:11 UTC+8,2026-05-18T22:47:11Z,2026-05-19 06:47:11 UTC+8,2026-05-20T22:47:11Z,2026-05-21 06:47:11 UTC+8,2026-05-17T22:48:00Z,2026-05-18 06:48:00 UTC+8,2026-05-17T23:48:00Z,2026-05-18 07:48:00 UTC+8,2026-05-18T02:48:00Z,2026-05-18 10:48:00 UTC+8,2026-05-18T22:48:00Z,2026-05-19 06:48:00 UTC+8,2026-05-20T22:48:00Z,2026-05-21 06:48:00 UTC+8,2026-05-17T22:48:00Z,2026-05-18 06:48:00 UTC+8,2026-05-17T23:48:00Z,2026-05-18 07:48:00 UTC+8,2026-05-18T02:48:00Z,2026-05-18 10:48:00 UTC+8,2026-05-18T22:48:00Z,2026-05-19 06:48:00 UTC+8,2026-05-20T22:48:00Z,2026-05-21 06:48:00 UTC+8,2026-05-17T22:48:00Z,2026-05-18 06:48:00 UTC+8,2026-05-17T23:48:00Z,2026-05-18 07:48:00 UTC+8,2026-05-18T02:48:00Z,2026-05-18 10:48:00 UTC+8,2026-05-18T22:48:00Z,2026-05-19 06:48:00 UTC+8,2026-05-20T22:48:00Z,2026-05-21 06:48:00 UTC+8,0.2539,0.2501,0.2518,0.2515,0.2494,77994.23,77249.39,76875.47,76997.47,77500.14,2181.02,2124.06,2119.36,2132.86,2127.96,-0.014966522252855552,-0.008270972823946399,-0.009452540370224582,-0.01772351319417098,-0.009549937219714755,-0.014344138021492037,-0.012779919745345203,-0.00633495580378185,-0.02611622085079457,-0.028271175871839693,-0.02208141144968856,-0.024328066684395355,-0.005416585033140797,0.006073165197545638,0.0033273793751206204,-0.011388557390389131,0.011149698597939017,0.020000203047893295,0.012628871079463977,0.006604553490224374,ok,
cand_03647,2026-05-18 22:41:15 UTC+8,2026-05-18T14:41:15Z,2026-05-18 22:41:15 UTC+8,"JUST IN: Solana now projected to plunge below $80 by the end of the month.

65% chance. https://t.co/vJKgV0QxNE","JUST IN: Solana now projected to plunge below $80 by the end of the month.

65% chance. https://t.co/vJKgV0QxNE",webhook,SOL,SOLUSDT,SOLUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,SOLUSDT,published_after_event,2026-05-18T14:41:15Z,2026-05-18 22:41:15 UTC+8,2026-05-18T15:41:15Z,2026-05-18 23:41:15 UTC+8,2026-05-18T18:41:15Z,2026-05-19 02:41:15 UTC+8,2026-05-19T14:41:15Z,2026-05-19 22:41:15 UTC+8,2026-05-21T14:41:15Z,2026-05-21 22:41:15 UTC+8,2026-05-18T14:42:00Z,2026-05-18 22:42:00 UTC+8,2026-05-18T15:42:00Z,2026-05-18 23:42:00 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,2026-05-19T14:42:00Z,2026-05-19 22:42:00 UTC+8,2026-05-21T14:42:00Z,2026-05-21 22:42:00 UTC+8,2026-05-18T14:42:00Z,2026-05-18 22:42:00 UTC+8,2026-05-18T15:42:00Z,2026-05-18 23:42:00 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,2026-05-19T14:42:00Z,2026-05-19 22:42:00 UTC+8,2026-05-21T14:42:00Z,2026-05-21 22:42:00 UTC+8,2026-05-18T14:42:00Z,2026-05-18 22:42:00 UTC+8,2026-05-18T15:42:00Z,2026-05-18 23:42:00 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,2026-05-19T14:42:00Z,2026-05-19 22:42:00 UTC+8,2026-05-21T14:42:00Z,2026-05-21 22:42:00 UTC+8,84.11,84.18,83.89,84.39,86.13,76541.96,76354.02,76308.43,76553.46,76998.53,2113.59,2108.06,2086.36,2109.51,2119.99,0.0008322434906671283,-0.0026156223992390704,0.003328973962667847,0.024016169302104373,-0.00245538525535538,-0.0030510062715929376,0.00015024438882926816,0.005964963531114087,-0.0026164014780539757,-0.012883293353961767,-0.0019303649241337872,0.0030280234104058668,0.0032876287460225084,0.0004353838723538672,0.003178729573838579,0.018051205770990286,0.003448644968721104,0.010267670954722696,0.005259338886801634,0.020988145891698506,ok,
cand_01638,2026-05-20 16:20:16 UTC+8,2026-05-20T08:20:16Z,2026-05-20 16:20:16 UTC+8,🔥 NEW: Ripple ranked No. 16 on CNBC’s 2026 Disruptor 50 list. https://t.co/ze9O5hWs7W,🔥 NEW: Ripple ranked No. 16 on CNBC’s 2026 Disruptor 50 list. https://t.co/ze9O5hWs7W,webhook,XRP,XRPUSDT,XRPUSDT,other,needs_taxonomy_review,webhook,observe,3,binance,spot,XRPUSDT,published_after_event,2026-05-20T08:20:16Z,2026-05-20 16:20:16 UTC+8,2026-05-20T09:20:16Z,2026-05-20 17:20:16 UTC+8,2026-05-20T12:20:16Z,2026-05-20 20:20:16 UTC+8,2026-05-21T08:20:16Z,2026-05-21 16:20:16 UTC+8,2026-05-23T08:20:16Z,2026-05-23 16:20:16 UTC+8,2026-05-20T08:21:00Z,2026-05-20 16:21:00 UTC+8,2026-05-20T09:21:00Z,2026-05-20 17:21:00 UTC+8,2026-05-20T12:21:00Z,2026-05-20 20:21:00 UTC+8,2026-05-21T08:21:00Z,2026-05-21 16:21:00 UTC+8,2026-05-23T08:21:00Z,2026-05-23 16:21:00 UTC+8,2026-05-20T08:21:00Z,2026-05-20 16:21:00 UTC+8,2026-05-20T09:21:00Z,2026-05-20 17:21:00 UTC+8,2026-05-20T12:21:00Z,2026-05-20 20:21:00 UTC+8,2026-05-21T08:21:00Z,2026-05-21 16:21:00 UTC+8,2026-05-23T08:21:00Z,2026-05-23 16:21:00 UTC+8,2026-05-20T08:21:00Z,2026-05-20 16:21:00 UTC+8,2026-05-20T09:21:00Z,2026-05-20 17:21:00 UTC+8,2026-05-20T12:21:00Z,2026-05-20 20:21:00 UTC+8,2026-05-21T08:21:00Z,2026-05-21 16:21:00 UTC+8,2026-05-23T08:21:00Z,2026-05-23 16:21:00 UTC+8,1.3663,1.3701,1.3662,1.3831,1.3158,77250.28,77422.41,77392.26,77995.51,74700.0,2130.51,2130.3,2128.39,2140.05,2031.2,0.002781233989606946,-7.319036814756874e-05,0.012295981848788662,-0.036961135914513665,0.0022282119883578755,0.0018379221408646451,0.009646955324951412,-0.03301321367378862,-9.856794851936801e-05,-0.0009950669088623076,0.004477801089879829,-0.046613252225992885,0.0005530220012490705,-0.0019111125090122139,0.00264902652383725,-0.003947922240725044,0.002879801938126314,0.0009218765407147389,0.007818180758908833,0.00965211631147922,ok,
